"SourceLabware","SourceSlot","TargetLabware","TargetSlot","TransAmt","MixAmt","TipID","Comment"
"labware_8","A4","labware_2","F6, G6","100","0","57","Distributing  MER 16 MED_A"
"labware_8","A5","labware_2","F5, G5","100","0","58","Distributing  MER 32 MED_A"
"labware_8","B1","labware_2","F4, G4","100","0","59","Distributing  MER 64 MED_A"
"labware_8","B2","labware_2","F3, G3","100","0","60","Distributing  MER 128 MED_A"
"labware_8","B3","labware_2","F2, G2","100","0","61","Distributing  MER 256 MED_A"
"labware_6","A1","labware_2","A1, A2, A3, A4, A5, A6, A7, A8","200","0","62","Filling outer wells with WATER"
"labware_6","A1","labware_2","A9, A10, A11, A12, B1, B12, C1, C12","200","0","63","Filling outer wells with WATER"
"labware_6","A1","labware_2","D1, D12, E1, E12, F1, F12, G1, G12","200","0","64","Filling outer wells with WATER"
"labware_6","A1","labware_2","H1, H2, H3, H4, H5, H6, H7, H8","200","0","65","Filling outer wells with WATER"
"labware_6","A1","labware_2","H9, H10, H11, H12","200","0","66","Filling outer wells with WATER"
">PlateMap","","","","","","",""
"labware_1","tip","NA","NA","NA","NA","NA","NA"
"labware_2","96-well","NA","NA","NA","NA","NA","NA"
"labware_3","(empty)","NA","NA","NA","NA","NA","NA"
"labware_4","(empty)","NA","NA","NA","NA","NA","NA"
"labware_5","1.5_Eppendorf","NA","NA","NA","NA","NA","NA"
"labware_6","Solvent","NA","NA","NA","NA","NA","NA"
"labware_7","(empty)","NA","NA","NA","NA","NA","NA"
"labware_8","15_Falcon_spare","NA","NA","NA","NA","NA","NA"
"labware_9","Stock","NA","NA","NA","NA","NA","NA"
"labware_10","(empty)","NA","NA","NA","NA","NA","NA"
"labware_11","(empty)","NA","NA","NA","NA","NA","NA"
"labware_12","TRASH","NA","NA","NA","NA","NA","NA"
